Year,Month,District,PM2.5_mean,PM10_mean,O3_mean,NO2_mean,SO2_mean,CO_mean,AQI_Good_Rate_pct
2016,5,Changning,57.0,132.04306030273438,131.17469787597656,44.76691818237305,6.431756019592285,1.2028114795684814,77.51148223876953
2016,5,Chongming,47.0,129.82191467285156,138.9078369140625,26.32140350341797,6.73534631729126,1.217274188995361,82.4732894897461
2016,5,Fengxian,50.0,134.69178771972656,136.2704620361328,36.5432243347168,6.202213764190674,1.1384477615356443,82.46434783935547
2016,5,Hongkou,51.0,130.4466552734375,130.42320251464844,41.70027923583984,6.850174903869629,1.2851030826568604,80.35018157958984
2016,5,Huangpu,52.0,132.1403350830078,131.48861694335938,41.68401718139648,6.458526611328125,1.206329107284546,79.4590072631836
2016,5,Jiading,57.0,138.7089385986328,128.6418914794922,44.23370361328125,7.2794952392578125,1.2078988552093506,77.49009704589844
2016,5,Jing'an,53.0,131.432373046875,134.05845642089844,40.893314361572266,6.25068473815918,1.2209891080856323,79.24710845947266
2016,5,Jinshan,53.0,133.3550262451172,136.39785766601562,36.93133163452149,7.071059703826904,1.1716326475143433,81.83531188964844
2016,5,Minhang,56.0,133.1687774658203,131.77224731445312,43.745304107666016,6.416535377502441,1.204124927520752,78.894775390625
2016,5,Pudong,47.0,132.61647033691406,133.3910369873047,40.998817443847656,6.350009441375732,1.2278205156326294,82.01896667480469
2016,5,Putuo,49.0,132.58717346191406,134.92408752441406,42.86317825317383,6.984350681304932,1.3082774877548218,79.93385314941406
2016,5,Qingpu,57.0,141.72740173339844,135.1375274658203,42.261077880859375,6.977161407470703,1.1896144151687622,78.23786926269531
2016,5,Songjiang,56.0,137.24813842773438,134.46656799316406,41.1479377746582,6.363129138946533,1.1945651769638062,78.8132095336914
2016,5,Xuhui,53.0,130.83807373046875,126.8598403930664,46.8729248046875,6.441136360168457,1.2421488761901855,81.0404052734375
2016,5,Yangpu,51.0,132.1293182373047,135.21405029296875,43.82524871826172,7.2474684715271,1.1808841228485107,78.42866516113281
2016,4,Baoshan,60.0,141.22911071777344,93.75516510009766,47.96131896972656,6.769179344177246,1.186390995979309,78.99390411376953
2016,4,Changning,59.0,136.37196350097656,97.24759674072266,49.11865997314453,6.735161304473877,1.1803728342056274,79.3268051147461
2016,4,Chongming,50.0,135.07350158691406,104.87479400634766,29.347047805786133,6.96340799331665,1.2060304880142212,85.31855010986328
2016,4,Fengxian,53.0,138.68443298339844,102.48825073242188,42.14990234375,6.616322040557861,1.0968852043151855,84.49173736572266
2016,4,Hongkou,58.0,134.85813903808594,91.94271087646484,46.98760986328125,7.311136245727539,1.2689316272735596,80.24164581298828
2016,4,Huangpu,58.0,136.83944702148438,95.86463928222656,46.446292877197266,6.903876304626465,1.1778191328048706,79.96729278564453
2016,4,Jiading,63.0,142.13560485839844,91.7207489013672,48.63488006591797,7.649535179138184,1.181809663772583,78.81795501708984
2016,4,Jing'an,58.0,135.7382049560547,97.6181411743164,45.88254165649414,6.754334926605225,1.1984349489212036,79.794921875
2016,4,Jinshan,51.0,137.8092803955078,102.89080047607422,42.11616134643555,7.340354919433594,1.1296257972717283,85.30533599853516
2016,4,Minhang,58.0,137.47689819335938,97.21033477783205,47.981197357177734,6.795852184295654,1.1852444410324097,80.85452270507812
2016,4,Pudong,51.0,138.17141723632812,98.59661865234376,46.18788528442383,6.750967502593994,1.2112220525741575,84.06747436523438
2016,4,Putuo,53.0,137.40457153320312,97.52488708496094,47.56583404541016,7.30324125289917,1.2885206937789917,81.31787109375
2016,4,Qingpu,59.0,143.64120483398438,100.0013198852539,46.713890075683594,7.235421657562256,1.1683787107467651,80.31616973876953
2016,4,Songjiang,58.0,142.6504364013672,100.61900329589844,45.64406204223633,6.72680139541626,1.1810100078582764,81.08415985107422
2016,4,Xuhui,58.0,135.50038146972656,90.93498229980467,50.51479721069336,6.819512844085693,1.23686683177948,79.6323013305664
2016,4,Yangpu,55.0,137.3582000732422,97.95525360107422,48.551361083984375,7.571254730224609,1.1505078077316284,79.2208480834961
2016,3,Baoshan,58.0,137.079345703125,98.16783905029295,46.595603942871094,7.0098443031311035,1.1531997919082642,82.36636352539062
2016,3,Changning,57.0,132.56613159179688,102.04818725585938,47.68947219848633,6.999711990356445,1.1494370698928833,82.78608703613281
2016,3,Chongming,51.0,130.068603515625,107.6992645263672,29.23167610168457,7.158367156982422,1.1764646768569946,87.0630111694336
2016,3,Fengxian,48.0,133.0181427001953,107.62313842773438,40.810028076171875,6.826111793518066,1.0682339668273926,87.6602783203125
2016,3,Hongkou,52.0,130.76705932617188,96.25997924804688,45.42570114135742,7.495965003967285,1.242249846458435,84.42142486572266
2016,3,Huangpu,52.0,131.69052124023438,101.09596252441406,45.11841583251953,7.099543571472168,1.1482316255569458,84.42267608642578
2016,3,Jiading,63.0,139.1674346923828,95.43663024902344,47.87641906738281,7.804059982299805,1.1525614261627195,82.46273803710938
2016,3,Jing'an,54.0,131.00253295898438,102.4243621826172,44.457969665527344,6.980995178222656,1.1678431034088137,83.86802673339844
2016,3,Jinshan,56.0,134.2654266357422,106.05216217041016,41.63694763183594,7.486392974853516,1.104741096496582,86.37118530273438
2016,3,Minhang,54.0,131.9478759765625,101.96471405029295,46.317344665527344,6.994165420532227,1.161819577217102,84.2708740234375
2016,3,Pudong,47.0,131.9800567626953,103.18425750732422,44.94984817504883,7.0356550216674805,1.1783711910247805,85.63865661621094
2016,3,Putuo,52.0,131.90972900390625,101.37794494628906,46.33429336547851,7.478753566741943,1.2644929885864258,84.11516571044922
2016,3,Qingpu,67.0,141.89389038085938,102.9989013671875,45.64760971069336,7.414585113525391,1.1410183906555176,82.66018676757812
2016,3,Songjiang,58.0,139.2893829345703,105.26011657714844,44.360870361328125,6.952731609344482,1.1544312238693235,83.97695922851562
2016,3,Xuhui,54.0,130.83837890625,94.8834457397461,48.95895767211914,7.030592918395996,1.2105175256729126,82.7918701171875
2016,3,Yangpu,53.0,131.70269775390625,101.42808532714844,47.40202331542969,7.715047359466553,1.1220667362213137,82.57545471191406
2016,2,Baoshan,59.0,132.60464477539062,99.59986114501952,41.717926025390625,7.067902088165283,1.1280673742294312,85.544677734375
2016,2,Changning,57.0,130.70196533203125,103.58101654052734,42.886192321777344,7.01890754699707,1.1242337226867676,86.02631378173828
2016,2,Chongming,56.0,127.78990936279295,107.45696258544922,26.352088928222656,7.193324565887451,1.159648299217224,87.50991821289062
2016,2,Fengxian,55.0,132.4192352294922,107.20159149169922,36.64906311035156,6.887820243835449,1.056633472442627,88.44586181640625
2016,2,Hongkou,54.0,127.18860626220705,96.931640625,40.7391357421875,7.543030738830566,1.2181851863861084,86.4394760131836
2016,2,Huangpu,54.0,129.27919006347656,102.07906341552734,40.29825592041016,7.086361885070801,1.1200658082962036,86.36815643310547
2016,2,Jiading,58.0,134.12327575683594,98.39769744873048,43.43039321899414,7.834506511688232,1.1250674724578855,85.69185638427734
2016,2,Jing'an,55.0,128.06019592285156,103.31485748291016,39.5959358215332,7.000613212585449,1.1419167518615725,86.30965423583984
2016,2,Jinshan,63.0,132.51821899414062,105.73407745361328,37.664642333984375,7.511295318603516,1.0891306400299072,87.7879638671875
2016,2,Minhang,56.0,129.90086364746094,102.85025787353516,41.68246841430664,7.048153400421143,1.1433717012405396,86.552490234375
2016,2,Pudong,53.0,130.7687530517578,102.6911163330078,40.422847747802734,7.051674842834473,1.160886526107788,86.87776184082031
2016,2,Putuo,53.0,129.6078643798828,102.25436401367188,41.6564826965332,7.490683078765869,1.2426570653915403,86.49742889404297
2016,2,Qingpu,59.0,135.38658142089844,106.1243133544922,40.53380584716797,7.46483325958252,1.1063222885131836,85.927978515625
2016,2,Songjiang,61.0,135.1160125732422,106.31643676757812,39.77130508422851,7.026195526123047,1.138465166091919,86.284423828125
2016,2,Xuhui,55.0,128.90040588378906,96.3166046142578,44.45103454589844,7.022674083709717,1.1860504150390625,85.30998992919922
2016,2,Yangpu,53.0,129.59170532226562,101.93465423583984,42.786617279052734,7.766471385955811,1.1049737930297852,85.38601684570312
2016,1,Baoshan,76.0,138.23866271972656,93.98308563232422,46.3604850769043,7.492856502532959,1.1208304166793823,74.32887268066406
2016,1,Changning,69.0,135.811767578125,98.14550018310548,47.549461364746094,7.462538719177246,1.1168267726898191,75.24915313720703
2016,1,Chongming,67.0,134.60989379882812,101.92133331298828,30.757993698120117,7.489582061767578,1.1425508260726929,78.93550872802734
2016,1,Fengxian,72.0,137.2433319091797,100.73894500732422,41.618797302246094,7.395030498504639,1.055948257446289,79.18921661376953
2016,1,Hongkou,69.0,135.18434143066406,91.44596862792967,45.788570404052734,7.924696922302246,1.2038021087646484,75.55590057373047
2016,1,Huangpu,67.0,135.7202606201172,96.15924835205078,44.93696975708008,7.570128917694092,1.1064677238464355,75.8507080078125
2016,1,Jiading,75.0,138.18812561035156,92.95133209228516,48.462646484375,8.131692886352539,1.1187142133712769,74.46769714355469
2016,1,Jing'an,68.0,135.49606323242188,96.9709243774414,44.45350646972656,7.469079971313477,1.1267424821853638,75.8831787109375
2016,1,Jinshan,76.0,131.9962615966797,99.1644515991211,42.12260055541992,7.840981960296631,1.086093187332153,78.56914520263672
2016,1,Minhang,73.0,136.4349365234375,96.83248901367188,46.49556350708008,7.51608943939209,1.12919020652771,75.70245361328125
2016,1,Pudong,69.0,137.31198120117188,96.53189849853516,45.681129455566406,7.511141300201416,1.1495935916900637,76.9433822631836
2016,1,Putuo,70.0,136.49563598632812,96.13020324707033,46.38357162475586,7.845213413238525,1.2268211841583252,74.42271423339844
2016,1,Qingpu,76.0,139.65660095214844,99.0070343017578,45.00382614135742,7.787160873413086,1.0981532335281372,75.06237030029297
2016,1,Songjiang,78.0,139.77008056640625,100.15745544433594,43.9891471862793,7.43233060836792,1.1271857023239136,75.27787017822266
2016,1,Xuhui,69.0,135.4835968017578,91.40286254882812,48.46380615234375,7.555225372314453,1.17277729511261,74.83599090576172
2016,1,Yangpu,69.0,136.32266235351562,95.8573989868164,46.99166488647461,8.047296524047852,1.1009587049484253,73.65357208251953
2015,12,Baoshan,91.0,140.633056640625,79.92771911621094,50.528343200683594,7.570974349975586,1.1223540306091309,71.70077514648438
2015,12,Changning,84.0,139.4485626220703,83.0885009765625,51.321781158447266,7.556541919708252,1.1191388368606567,73.08445739746094
2015,12,Chongming,77.0,137.95994567871094,87.85610961914062,34.234169006347656,7.466505527496338,1.1226015090942385,77.34225463867188
2015,12,Fengxian,83.0,140.3597412109375,85.66553497314453,46.21306610107422,7.466523170471191,1.0503937005996704,77.61279296875
2015,12,Hongkou,84.0,138.33688354492188,77.69985961914062,49.600120544433594,8.072105407714844,1.1813491582870483,73.28443908691406
2015,12,Huangpu,81.0,138.61865234375,81.35597229003906,48.884620666503906,7.629439353942871,1.1043428182601929,73.9704360961914
2015,12,Jiading,92.0,141.845947265625,77.93052673339844,52.31644821166992,8.189898490905762,1.127645492553711,72.05455017089844
2015,12,Jing'an,81.0,138.2213897705078,82.36134338378906,48.36193084716797,7.512997627258301,1.1268659830093384,74.11914825439453
2015,12,Jinshan,91.0,139.6416015625,83.90398406982422,47.25639343261719,7.888453006744385,1.0815964937210083,75.8676528930664
2015,12,Minhang,86.0,139.01571655273438,81.45999145507812,50.64594650268555,7.535874366760254,1.1240535974502563,73.24407958984375
2015,12,Pudong,75.0,139.14920043945312,82.59823608398438,49.15233612060547,7.729085922241211,1.1414967775344849,75.68367767333984
2015,12,Putuo,86.0,138.8946533203125,80.9857177734375,50.42115783691406,7.914122581481934,1.212030053138733,71.94205474853516
2015,12,Qingpu,91.0,142.56129455566406,82.83806610107422,49.751346588134766,7.853927135467529,1.1063354015350342,72.73884582519531
2015,12,Songjiang,92.0,142.1402587890625,83.99675750732422,48.064151763916016,7.502095699310303,1.1284470558166504,73.06595611572266
2015,12,Xuhui,83.0,138.77505493164062,77.34725952148438,52.02875900268555,7.588245868682861,1.1691347360610962,72.37937927246094
2015,12,Yangpu,82.0,139.13174438476562,81.62944030761719,50.770172119140625,8.075509071350098,1.1133970022201538,71.19320678710938
2015,11,Baoshan,63.0,144.88511657714844,87.13670349121094,51.41439056396485,7.139265537261963,1.1810318231582642,74.54063415527344
2015,11,Changning,59.0,140.76309204101562,91.04862213134766,52.166114807128906,7.091874122619629,1.1745845079421997,75.55960845947266
2015,11,Chongming,54.0,137.77830505371094,97.68826293945312,33.180301666259766,7.110332489013672,1.189908146858215,79.99490356445312
2015,11,Fengxian,56.0,142.9712371826172,95.25051879882812,45.89273452758789,7.061776161193848,1.1112236976623535,80.53477478027344
2015,11,Hongkou,60.0,139.397705078125,85.06871795654297,50.08320999145508,7.725040435791016,1.267376184463501,76.32465362548828
2015,11,Huangpu,59.0,140.26666259765625,89.36971282958984,49.631378173828125,7.216405868530273,1.174616813659668,76.47428894042969
2015,11,Jiading,70.0,144.7582550048828,83.97550201416016,52.11510467529297,7.897431373596191,1.205979347229004,73.78005981445312
2015,11,Jing'an,59.0,139.72862243652344,90.54418182373048,49.02680587768555,7.064959526062012,1.2065865993499756,76.4378433227539
2015,11,Jinshan,62.0,141.9473419189453,93.23125457763672,46.33235549926758,7.507268905639648,1.1594581604003906,79.5828628540039
2015,11,Minhang,64.0,143.0762176513672,89.16390228271484,51.39461135864258,7.107468605041504,1.191126585006714,75.9307632446289
2015,11,Pudong,55.0,140.54588317871094,90.80367279052734,49.62777328491211,7.23913049697876,1.215320348739624,79.4218521118164
2015,11,Putuo,56.0,139.95516967773438,89.6983871459961,50.910980224609375,7.520925998687744,1.2797446250915527,75.91242218017578
2015,11,Qingpu,66.0,146.7561492919922,91.66820526123048,50.39445495605469,7.473736763000488,1.1821680068969729,75.7663345336914
2015,11,Songjiang,66.0,146.08705139160156,92.47066497802734,49.07048416137695,7.045602798461914,1.191004514694214,76.06745147705078
2015,11,Xuhui,59.0,138.6521453857422,84.33393859863281,53.18752670288086,7.111114978790283,1.2338494062423706,75.63711547851562
2015,11,Yangpu,60.0,141.837646484375,90.13331604003906,51.70679473876953,7.750404834747315,1.178795576095581,74.07408142089844
2015,10,Baoshan,53.0,145.3891143798828,88.02920532226562,48.49312973022461,7.22540807723999,1.1573984622955322,82.51517486572266
2015,10,Changning,47.0,138.9164276123047,93.20092010498048,48.92552185058594,7.134244918823242,1.150029540061951,84.08334350585938
2015,10,Chongming,50.0,137.15188598632812,97.63629913330078,30.89675521850586,7.216305255889893,1.1849454641342163,86.7786636352539
2015,10,Fengxian,53.0,145.83644104003906,95.2120590209961,43.64250946044922,7.071103096008301,1.0935224294662476,86.9625244140625
2015,10,Hongkou,47.0,137.25735473632812,86.64258575439453,46.82419967651367,7.775860786437988,1.2338900566101074,84.88194274902344
2015,10,Huangpu,47.0,138.89328002929688,91.27053833007812,46.75514221191406,7.233158588409424,1.149022102355957,84.91668701171875
2015,10,Jiading,61.0,147.58384704589844,84.59683990478516,49.45087432861328,7.919363498687744,1.175636887550354,81.92960357666016
2015,10,Jing'an,50.0,139.00619506835938,92.22794342041016,46.07274627685547,7.109576225280762,1.1781055927276611,84.9383773803711
2015,10,Jinshan,58.0,143.14186096191406,94.05818176269533,44.30710983276367,7.590670108795166,1.1305522918701172,85.62875366210938
2015,10,Minhang,56.0,142.18858337402344,89.6961898803711,48.58780288696289,7.131167411804199,1.1683120727539062,83.38571166992188
2015,10,Pudong,46.0,139.10301208496094,92.36713409423828,46.422943115234375,7.29450798034668,1.1846034526824951,87.50111389160156
2015,10,Putuo,48.0,139.41864013671875,90.81135559082033,47.95243835449219,7.53961706161499,1.2552883625030518,83.82709503173828
2015,10,Qingpu,61.0,149.5090789794922,92.33749389648438,47.906715393066406,7.585991859436035,1.1607011556625366,82.46339416503906
2015,10,Songjiang,61.0,147.4193115234375,92.6788101196289,46.751224517822266,7.128520488739014,1.1698756217956543,83.14051055908203
2015,10,Xuhui,50.0,137.16270446777344,85.05654907226562,50.419307708740234,7.113864898681641,1.2112385034561155,83.33910369873047
2015,10,Yangpu,48.0,138.5425567626953,91.51705932617188,48.89872741699219,7.821057796478272,1.1446014642715454,82.27720642089844
2015,9,Baoshan,36.0,104.3077621459961,136.04046630859375,36.58155822753906,6.415910720825195,1.1289727687835691,90.01943969726562
2015,9,Changning,34.0,99.50094604492188,141.95248413085938,36.0613899230957,6.382486343383789,1.116500973701477,90.30303955078124
2015,9,Chongming,35.0,96.34461975097656,143.7029266357422,22.416006088256836,6.721996784210205,1.1659661531448364,90.4010238647461
2015,9,Fengxian,37.0,105.14102172851562,144.2724609375,29.795551300048828,6.216026306152344,1.0495167970657349,90.5133285522461
2015,9,Hongkou,34.0,97.9448699951172,136.7654571533203,32.999202728271484,7.06333589553833,1.2297803163528442,90.82320404052734
2015,9,Huangpu,34.0,98.20667266845705,139.38613891601562,33.53413391113281,6.3948822021484375,1.132659912109375,90.70647430419922
2015,9,Jiading,42.0,105.76239013671876,137.4755401611328,38.31532669067383,7.201549053192139,1.1129189729690552,89.48096466064453
2015,9,Jing'an,36.0,98.41635131835938,143.4237823486328,32.65592575073242,6.116860389709473,1.141780972480774,89.91410064697266
2015,9,Jinshan,42.0,101.7115707397461,147.12803649902344,30.217187881469727,7.153578281402588,1.0936020612716677,89.63226318359375
2015,9,Minhang,38.0,101.88690185546876,141.007568359375,36.11092376708984,6.343458652496338,1.1352488994598389,89.9254150390625
2015,9,Pudong,31.0,101.12711334228516,139.15184020996094,32.402103424072266,6.355863094329834,1.161085605621338,91.6022720336914
2015,9,Putuo,35.0,99.21134185791016,141.6081085205078,35.28356170654297,6.745515823364258,1.25,89.00428771972656
2015,9,Qingpu,46.0,105.77205657958984,146.4667205810547,35.668338775634766,7.242268085479736,1.0973057746887207,87.02755737304688
2015,9,Songjiang,43.0,106.6518325805664,144.2019805908203,34.78078079223633,6.385270595550537,1.1380020380020142,88.51703643798828
2015,9,Xuhui,33.0,97.55679321289062,134.1120147705078,39.385887145996094,6.200568675994873,1.179726004600525,91.46373748779295
2015,9,Yangpu,33.0,97.517578125,140.78717041015625,36.97720718383789,7.343533515930176,1.1023164987564087,89.27147674560547
2015,8,Baoshan,43.0,107.9266357421875,154.3179931640625,32.392093658447266,6.134883403778076,1.1894762516021729,80.99668884277344
2015,8,Changning,40.0,103.21900939941406,157.33543395996094,32.9085807800293,6.43712854385376,1.1781151294708252,81.36146545410156
2015,8,Chongming,41.0,100.75167083740234,160.71762084960938,21.69500732421875,6.555170059204102,1.2136555910110474,82.6248779296875
2015,8,Fengxian,41.0,107.248779296875,162.45753479003906,26.70055770874023,6.0368499755859375,1.1264960765838623,82.9223403930664
2015,8,Hongkou,41.0,102.1875,159.3424530029297,30.03589630126953,6.866467475891113,1.2802034616470337,81.96980285644531
2015,8,Huangpu,41.0,102.3113250732422,156.70510864257812,30.361074447631836,6.27131986618042,1.198836326599121,80.8660888671875
2015,8,Jiading,48.0,106.31964874267578,158.64276123046875,34.279056549072266,6.934874534606934,1.1864042282104492,80.25029754638672
2015,8,Jing'an,43.0,102.62223052978516,162.24447631835938,29.187257766723633,5.95962381362915,1.2065390348434448,80.49385070800781
2015,8,Jinshan,43.0,103.36170196533205,164.90895080566406,26.848207473754883,7.072768688201904,1.1669859886169434,81.94650268554688
2015,8,Minhang,44.0,104.5759735107422,157.72816467285156,32.157901763916016,6.139100551605225,1.1979814767837524,81.08250427246094
2015,8,Pudong,38.0,103.68423461914062,157.1078643798828,29.21297836303711,6.228132724761963,1.2146843671798706,83.88825988769531
2015,8,Putuo,42.0,103.125,162.78262329101562,31.831743240356445,6.7180705070495605,1.3082740306854248,79.65564727783203
2015,8,Qingpu,48.0,108.60533905029295,164.61265563964844,31.530717849731445,6.981444358825684,1.1665220260620115,79.4183578491211
2015,8,Songjiang,47.0,107.37000274658205,161.48471069335938,30.501718521118164,6.159106254577637,1.180666208267212,79.23003387451172
2015,8,Xuhui,41.0,102.11541748046876,150.787109375,35.685523986816406,6.035390377044678,1.231769561767578,83.46045684814453
2015,8,Yangpu,40.0,101.44441223144533,161.95223999023438,32.66495132446289,7.1378912925720215,1.1607855558395386,79.57640075683594
2015,7,Baoshan,46.0,108.0387725830078,151.67111206054688,34.632164001464844,6.006589889526367,1.1878799200057983,81.46710205078125
2015,7,Changning,41.0,103.55171966552734,153.94998168945312,35.02682876586914,6.340222358703613,1.1767897605895996,82.09471130371094
2015,7,Chongming,47.0,99.4243621826172,159.4619140625,22.59322929382324,6.415030479431152,1.2116957902908323,82.55879211425781
2015,7,Fengxian,37.0,106.36174774169922,160.85842895507812,27.536540985107425,5.909376621246338,1.1200079917907717,84.31895446777344
2015,7,Hongkou,41.0,101.94193267822266,157.9799346923828,32.122161865234375,6.837801933288574,1.2764923572540283,83.33090209960938
2015,7,Huangpu,40.0,101.53121948242188,153.52700805664062,32.11024475097656,6.241012096405029,1.1959376335144043,81.10709381103516
2015,7,Jiading,51.0,106.90000915527344,154.9008331298828,36.59942626953125,6.900649070739746,1.1815862655639648,80.5628890991211
2015,7,Jing'an,43.0,102.40099334716795,159.3042755126953,31.071929931640625,5.925923824310303,1.1989227533340454,80.74609375
2015,7,Jinshan,40.0,102.35662078857422,161.76194763183594,27.401226043701172,7.010746002197266,1.155940294265747,83.59664916992188
2015,7,Minhang,42.0,104.488525390625,155.28192138671875,34.1701774597168,6.048662185668945,1.19457745552063,82.27967071533203
2015,7,Pudong,36.0,103.96851348876952,155.376953125,31.362577438354492,6.152017593383789,1.206249475479126,84.39842224121094
2015,7,Putuo,39.0,102.48727416992188,160.1954803466797,33.72017288208008,6.662899017333984,1.3084577322006226,80.36080169677734
2015,7,Qingpu,49.0,109.26152801513672,161.2058563232422,33.59339904785156,6.916511058807373,1.1646612882614136,80.24514770507812
2015,7,Songjiang,47.0,107.82250213623048,158.2278594970703,32.37984848022461,6.014986038208008,1.1770663261413574,79.9417953491211
2015,7,Xuhui,39.0,100.76760864257812,148.78004455566406,37.0088996887207,6.104139804840088,1.2206666469573977,85.18898010253906
2015,7,Yangpu,35.0,99.90483856201172,160.55198669433594,34.211395263671875,7.100074291229248,1.1469749212265017,80.6404037475586
2015,6,Baoshan,48.0,114.76428985595705,129.9357452392578,40.96991729736328,6.410590171813965,1.1607931852340698,87.87747955322266
2015,6,Changning,45.0,109.25015258789062,134.3529052734375,41.30294418334961,6.501577854156494,1.1503695249557495,89.78724670410156
2015,6,Chongming,43.0,106.82698822021484,138.64590454101562,25.471664428710938,6.769538879394531,1.181816339492798,91.50565338134766
2015,6,Fengxian,42.0,112.03038787841795,136.49671936035156,33.77090072631836,6.298586845397949,1.0885957479476929,91.68756103515624
2015,6,Hongkou,43.0,107.8644561767578,131.27903747558594,38.525970458984375,7.048683166503906,1.2574448585510254,90.53125762939452
2015,6,Huangpu,40.0,108.30050659179688,133.92967224121094,38.502906799316406,6.472905158996582,1.1554841995239258,91.42273712158205
2015,6,Jiading,55.0,114.38465881347656,129.5102996826172,42.3997802734375,7.331520080566406,1.1503751277923584,86.37226104736328
2015,6,Jing'an,47.0,108.17520141601562,135.9603729248047,37.98894119262695,6.343714237213135,1.1748206615447998,88.90741729736328
2015,6,Jinshan,44.0,107.25452423095705,139.8604278564453,34.43484115600586,7.175361633300781,1.1189560890197754,91.02200317382812
2015,6,Minhang,46.0,109.43541717529295,134.3098602294922,40.457523345947266,6.4587531089782715,1.1594810485839844,89.9828872680664
2015,6,Pudong,38.0,110.83942413330078,134.86688232421875,37.529808044433594,6.339625358581543,1.196513295173645,91.50846862792967
2015,6,Putuo,44.0,109.89681243896484,135.58128356933594,40.34950637817383,6.997459411621094,1.2750226259231567,89.45759582519531
2015,6,Qingpu,52.0,117.97126770019533,136.9158477783203,40.208961486816406,7.168470859527588,1.1395509243011477,87.24440002441406
2015,6,Songjiang,52.0,115.4452667236328,135.965087890625,39.55286407470703,6.429612159729004,1.1648821830749512,88.09332275390625
2015,6,Xuhui,43.0,108.68743896484376,128.6319122314453,44.12662887573242,6.389342784881592,1.2208096981048584,90.52052307128906
2015,6,Yangpu,44.0,108.78363037109376,135.60719299316406,41.72728729248047,7.458042621612549,1.131236553192139,88.703125
2015,5,Baoshan,42.0,126.188225,132.7384,43.47537,6.5226903,1.1829493,87.410934
2015,5,Changning,41.0,121.16398,135.43036,44.091976,6.6084256,1.1786902,87.59216
2015,5,Chongming,33.0,113.20709,145.33813,25.893013,6.9491234,1.2122233,89.188896
2015,5,Fengxian,38.0,121.45508,139.79042,35.906147,6.392452,1.1121153,88.81017
2015,5,Hongkou,37.0,116.69786,138.33382,41.099564,7.079338,1.2810807,88.2328
2015,5,Huangpu,40.0,119.52949,134.3558,41.5277,6.640356,1.1854222,87.90239
2015,5,Jiading,48.0,126.345245,130.61359,44.532787,7.247524,1.1801685,83.47589
2015,5,Jing'an,42.0,120.9352,137.28223,40.108597,6.4074783,1.184838,87.2323
2015,5,Jinshan,42.0,121.94399,141.19022,35.673016,7.2831078,1.1467464,88.199135
2015,5,Minhang,42.0,122.78491,134.12244,43.263424,6.5025086,1.1902257,87.19288
2015,5,Pudong,37.0,121.77681,137.53786,41.05465,6.457812,1.228704,88.512596
2015,5,Putuo,38.0,119.369675,142.48933,42.47792,7.0530357,1.2919351,86.748215
2015,5,Qingpu,52.0,132.14194,136.63704,42.714687,7.196101,1.1544319,83.82796
2015,5,Songjiang,47.0,127.086784,135.90201,41.463207,6.433824,1.1729243,84.6004
2015,5,Xuhui,41.0,119.7498,131.59567,46.618694,6.4988966,1.2310538,87.736206
2015,5,Yangpu,43.0,123.14127,135.02237,44.954933,7.5011215,1.1592292,85.76714
2015,4,Baoshan,59.0,144.53701782226562,95.41742706298828,49.43599319458008,6.996827602386475,1.1593596935272217,80.46617889404297
2015,4,Changning,58.0,140.41021728515625,99.34249114990234,50.55786895751953,7.008309841156006,1.1637520790100098,80.6683120727539
2015,4,Chongming,43.0,137.00588989257812,107.17515563964844,31.391992568969727,7.170555591583252,1.1829566955566406,87.94033813476562
2015,4,Fengxian,51.0,143.17250061035156,104.61135864257812,43.41343688964844,6.879371643066406,1.093987226486206,86.05934143066406
2015,4,Hongkou,52.0,138.28211975097656,94.26210021972656,48.16155242919922,7.500800132751465,1.255574345588684,82.93036651611328
2015,4,Huangpu,51.0,139.6011505126953,98.71085357666016,47.6731071472168,7.132171154022217,1.1581653356552124,83.31980895996094
2015,4,Jiading,59.0,144.07952880859375,94.00226593017578,50.271915435791016,7.795375823974609,1.172557711601257,80.90237426757812
2015,4,Jing'an,54.0,139.10162353515625,99.94739532470705,47.277774810791016,6.984019756317139,1.1840949058532717,82.11675262451172
2015,4,Jinshan,51.0,141.83389282226562,104.44295501708984,43.74580764770508,7.500059604644775,1.1252436637878418,85.75848388671875
2015,4,Minhang,53.0,141.2807159423828,99.7003936767578,49.10490798950195,7.008969306945801,1.1659281253814695,83.23030090332031
2015,4,Pudong,47.0,140.067138671875,100.78247833251952,47.68181610107422,7.026623725891113,1.190837025642395,84.63211059570312
2015,4,Putuo,51.0,139.9044189453125,99.18425750732422,48.97001266479492,7.468806266784668,1.2743818759918213,82.78430938720703
2015,4,Qingpu,63.0,147.3802490234375,101.17182159423828,48.265586853027344,7.409008026123047,1.1594685316085815,80.97921752929688
2015,4,Songjiang,57.0,146.00750732421875,102.77886962890624,47.077205657958984,6.944601535797119,1.1642706394195557,82.09618377685547
2015,4,Xuhui,54.0,137.7084197998047,92.54589080810548,51.423866271972656,7.05225944519043,1.218866944313049,82.68889617919922
2015,4,Yangpu,57.0,140.9471435546875,98.8008270263672,50.0677604675293,7.693917274475098,1.1501716375350952,79.79287719726562
2015,3,Baoshan,56.0,139.2583770751953,96.3534164428711,46.89984893798828,6.857499122619629,1.1862026453018188,77.11687469482422
2015,3,Changning,55.0,135.2156982421875,99.5141143798828,48.062801361083984,6.8450188636779785,1.1893106698989868,77.79907989501953
